created_at,text,sentiment
2023-02-13 09:49:39+00:00,kinda wanna go to paris to see norman reedus and the filming set etc.😭,0.0
2023-02-13 09:49:42+00:00,"well, shut your mouth, you're not yourself",0.2732
2023-02-13 09:49:45+00:00,I DIDNT EVEN NOTICE I'VE BEEN SCROLLING THRUFOR YOU AND NOT FOLLOWING THIS ENTIRE TIME,0.0
2023-02-13 09:49:45+00:00,"I will also not be playing the game as much throughout this week for my sanity’s sake. I want as much sanity as I possibly can get the next several days, weeks, and months… so taking a mental break from madden only seems beneficial to me.",0.3834
2023-02-13 09:49:46+00:00,That mental strength... Pazza Bajen! ⛰️⚽️🚶‍♂️,0.0
2023-02-13 09:49:47+00:00,Nowadays even what goes around no get transport to come back😭😭,-0.296
2023-02-13 09:49:48+00:00,"A Wise Men sits still, listen and acts in the Shadows of others.

All the Fame and Attention makes us to Fools.  Bringing us into a postion in with we have to do things, not acing to our Nation or Standarts.",0.4215
2023-02-13 09:49:49+00:00,"Follows, age? limiting Nothing correctness"" obscure.
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",0.0
2023-02-13 09:49:48+00:00,"The thing that’ll pain me now is if after all the insults you people don’t patronize me
I make custom tees and also sell nice accessories 
Use that energy to make this blow up too ejoor🙏🏾",-0.296
2023-02-13 09:49:52+00:00,"“Are you a recurring donor? ‘Cause you’ve been running through my mind every month.”—Dawn Stever (@DawnAM03)
“I hear you’re looking for a nonprofit with benefits.”—Peter Beyer (@tmanwtglasses)
🤣",0.0
2023-02-13 09:49:52+00:00,"less than 5k,let’s do this drop handles.✅.😣 let’s gain..😍😣❤️.",-0.3346
2023-02-13 09:49:52+00:00,Now playing Chronicles (Mega Kutz) by Cordae ft H.E.R. &amp; Lil Durk!,0.2714
2023-02-13 09:49:55+00:00,We put Stacy Keibler's pet llama (who works as an baker) and their balloon in a rambutan and now they are feeling productive,0.128
2023-02-13 09:49:57+00:00,"Is indefinite--a me tend to stay very young. For
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",0.0
2023-02-13 09:49:57+00:00,"17:49:54营业 面付 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
